id	name	neighborhood	cuisine_type	pricing_tier	menu_tier	menu_price_range	menu_del_dia_confirmed	website	phone	address_full	postal_code	google_maps_rating	google_maps_review_count	notes	status	last_verified
973	Cervesería Joana	Poblenou	Spanish	budget	likely		FALSE			Poblenou, Barcelona	08018	4.1	692	Classic vermouth + tapas	active	2026-03-23
974	Restaurant Morro Fi	Poblenou	Mediterranean	mid-range	likely		FALSE			Poblenou, Barcelona	08019	4.4	355	Creative tapas + natural wine	active	2026-03-23
975	Casa Pagès	Gràcia	Catalan	mid-range	confirmed	13-15€	TRUE	https://casapages.cat/	+34 934573545	C/ de la Llibertat, 19	08012	4.0	1724	Classic menú de mercat	active	2026-03-23
976	El Xiringo	Sant Martí	Mediterranean	mid-range	likely		FALSE			Sant Martí, Barcelona	08005	4.4	1249	Beach chiringuito	active	2026-03-23
977	La Cuina del Bo	Clot	Catalan	mid-range	confirmed	12-14€	TRUE		+34 933008427	C/ del Clot, 93	08018	4.4	2014	Home-style Catalan	active	2026-03-23
978	El Taller Clot	Clot	Spanish	mid-range	likely		FALSE		+34 933071015	C/ del Clot, 47	08018	4.2	2218	Creative workshop-restaurant	active	2026-03-23
979	Can Batlló	Sants	Catalan	mid-range	confirmed	13-16€	TRUE		+34 934214077	C/ del Marquès de Sentmenat, 35	08014	4.3	1485	Community space restaurant	active	2026-03-23
980	El Recó de Sant Antoni	Sant Antoni	Catalan	mid-range	confirmed	14-16€	TRUE			Sant Antoni, Barcelona	08015	4.5	862	Traditional corner spot	active	2026-03-23
981	Restaurante El Cid	Barceloneta	Spanish	mid-range	likely		FALSE		+34 933107612	C/ de Balboa, 12	08003	4.3	2378	Traditional Spanish	active	2026-03-23
982	La Pepita Sant Antoni	Sant Antoni	Spanish	budget	likely		FALSE			Sant Antoni, Barcelona	08015	4.2	511	Creative tapas chain	active	2026-03-23
983	Bodega Granados	Eixample	Spanish	budget	likely		FALSE			Eixample, Barcelona	08008	4.6	1195	Traditional bodega	active	2026-03-23
984	La Formatgeria de Sarrià	Sarrià-Sant Gervasi	Café	mid-range	none		FALSE			Sarrià-Sant Gervasi, Barcelona	08034	4.3	503	Cheese shop + tasting	active	2026-03-23
985	El Cau de Sarrià	Sarrià-Sant Gervasi	Catalan	mid-range	confirmed	14-17€	TRUE		+34 932043522	C/ Major de Sarrià, 118	08006	3.9	1342	Cozy Catalan	active	2026-03-23
986	Restaurante Bambú	Sagrada Família	Asian	mid-range	likely		FALSE		+34 934560023	C/ de Lepant, 311	08025	4.4	2214	Pan-Asian	active	2026-03-23
987	Mesón Can Pepe	Sagrada Família	Spanish	budget	confirmed	10-12€	TRUE			Sagrada Família, Barcelona	08013	4.3	300	Budget near Sagrada	active	2026-03-23
988	El Vergel Veggie	El Born	Vegetarian/Vegan	mid-range	confirmed	13-15€	TRUE	https://restaurantvegetalia.com/		El Born, Barcelona	08003	3.8	2250	Popular organic vegetarian	active	2026-03-23
989	Arume Gràcia	Gràcia	Seafood	mid-range	likely		FALSE	https://arumerestaurante.com/	+34 930228043	C/ de Bruniquer, 75	08024	4.0	2395	Galician seafood tapas	active	2026-03-23
990	La Masia de les Corts	Les Corts	Catalan	mid-range	confirmed	15-18€	TRUE			Les Corts, Barcelona	08028	4.5	597	Historic farmhouse	active	2026-03-23
991	El Racó del Poblenou	Poblenou	Mediterranean	mid-range	confirmed	12-14€	TRUE		+34 934869188	C/ d'Àvila, 160	08019	4.0	2192	Cozy corner tapas	active	2026-03-23
992	FoodBox Poblenou	Poblenou	Fusion	mid-range	none		FALSE			Poblenou, Barcelona	08019	4.4	601	Fusion street food	active	2026-03-23
993	L Hamburguesa	El Raval	Gastropub	budget	none		FALSE			El Raval, Barcelona	08001	4.4	1019	Craft burgers	active	2026-03-23
994	Bar Joan	Poble Sec	Spanish	budget	confirmed	10-12€	TRUE			Poble Sec, Barcelona	08004	4.3	688	Classic Poble Sec bar	active	2026-03-23
995	La Cuina del Paral·lel	Poble Sec	Catalan	mid-range	confirmed	13-16€	TRUE			Poble Sec, Barcelona	08004	4.1	839	Near Paral·lel metro	active	2026-03-23
996	Can Panella	Horta-Guinardó	Catalan	mid-range	confirmed	13-15€	TRUE		+34 934274189	C/ del Carmel, 12	08035	4.5	2091	Family restaurant	active	2026-03-23
997	El Mesón de Horta	Horta-Guinardó	Spanish	mid-range	confirmed	12-14€	TRUE			Horta-Guinardó, Barcelona	08032	3.9	427	Traditional mesón	active	2026-03-23
998	Restaurante El Cid Nou Barris	Nou Barris	Spanish	budget	confirmed	10-12€	TRUE		+34 933541207	C/ de la Mare de Déu de Montserrat, 5	08042	4.0	2347	Budget menú	active	2026-03-23
999	La Taberna de Sant Andreu	Sant Andreu	Spanish	mid-range	confirmed	12-14€	TRUE		+34 933457065	C/ Gran de Sant Andreu, 116	08030	4.2	1445	Classic taberna	active	2026-03-23
1000	Taberna Blai Tonight	Poble Sec	Spanish	budget	likely		FALSE			C/ de Blai, 20	08004	4.1	800	Popular pintxos ~€1 each	active	2026-03-23
1001	Bar Mombiela	Poble Sec	Spanish	budget	confirmed	8-10€	TRUE			C/ del Poeta Cabanyes, 60	08004	4.2	800	Since 1934. Huge portions. Pig trotters, tripe, cod omelette.	active	2026-03-23
1002	El Sortidor de la Filomena Pagès	Poble Sec	Catalan	mid-range	confirmed	13-16€	TRUE			Pl. del Sortidor, 5	08004	4.3	600	Since 1908. Arroz negro, paella. Rustic.	active	2026-03-23
1003	Casa Pepi	Poble Sec	Spanish	budget	confirmed	10-13€	TRUE			C/ de Tamarit, 60	08004	4.2	400	Catalan-Galician-Andalusian blend.	active	2026-03-23
1004	La Chana	Poble Sec	Spanish	budget	likely		FALSE			C/ de Salvà, 40	08004	4.2	400	Indie+rock. Andalusian specialties. Fried fish, octopus.	active	2026-03-23
1005	La Platilleria	Poble Sec	Mediterranean	mid-range	likely		FALSE			C/ del Poeta Cabanyes, 45	08004	4.4	400	Rotating seasonal small plates. Chalkboard menu.	active	2026-03-23
1006	Bodega Vidal	Poble Sec	Spanish	budget	likely		FALSE			C/ de les Hortes, 10	08001	4.2	300	Reopened. Small plates €3.50-4.80. Traditional stews.	active	2026-03-23
1007	V de Vermut	Poble Sec	Spanish	budget	likely		FALSE			C/ del Poeta Cabanyes, 50	08004	4.2	300	Vermouth bar. Local wine + tapas.	active	2026-03-23
1008	Café Cometa	Poble Sec	Café	mid-range	none		FALSE			C/ del Parlament, 20	08004	4.4	500	Bright artsy ambiance. Delicious cakes.	active	2026-03-23
1009	Cactus Café	Poble Sec	Café	mid-range	none		FALSE			C/ del Paral·lel, 40	08004	4.3	500	Brunch: Shakshuka, yogurt bowls, homemade cakes.	active	2026-03-23
1010	Blubar	Poblenou	Vegetarian/Vegan	budget	likely		FALSE			C/ de Llull, 200	08005	4.3	300	Vegan near Bogatell beach. Nachos, bravas, sandwiches.	active	2026-03-23
1011	Catacroquet	Poblenou	Spanish	budget	likely		FALSE			C/ de Pujades, 160	08005	4.3	500	Croquette specialist. Classic to creative combos.	active	2026-03-23
1012	Sopa Restaurant BCN	Poblenou	Vegetarian/Vegan	budget	likely		FALSE			C/ de Pujades, 170	08005	4.2	300	Soups + creams. Bright modern setting.	active	2026-03-23
1013	Metl Barcelona	Poblenou	Mexican	mid-range	likely		FALSE			C/ de Marià Aguiló, 120	08005	4.3	500	Generous Mexican + cocktails. Stylish.	active	2026-03-23
1014	Florentine BCN	Poblenou	Café	mid-range	none		FALSE			C/ de Pujades, 190	08005	4.3	400	Benedict family. Charming brunch.	active	2026-03-23
1015	Gegant	Poblenou	Catalan	mid-range	likely		FALSE			C/ de Pere IV, 100	08005	4.3	200	Feb 2025 opening. Local Catalan classics.	active	2026-03-23
1016	Gabby Brunch	Poblenou	Café	mid-range	none		FALSE			C/ de Pujades, 195	08005	4.3	400	Popular brunch spot.	active	2026-03-23
1017	Little Fern	Poblenou	Vegetarian/Vegan	mid-range	likely		FALSE			C/ de Pere IV, 110	08005	4.4	400	Veggie/vegan breakfast+lunch. Specialty coffee. Cozy terrace.	active	2026-03-23
1018	CACHO Brunch	Poblenou	Café	mid-range	none		FALSE			C/ de Pallars, 190	08018	4.3	300	Pancakes, huevos rancheros. Veggie+GF options.	active	2026-03-23
1019	Nomad Frutas Selectas	Poblenou	Café	mid-range	none		FALSE			Pg. del Born, 20	08003	4.4	600	Coffee roasters. Breakfasts, lunches, seasonal veg.	active	2026-03-23
1020	CASA TAOS	Poblenou	Café	mid-range	none		FALSE			C/ de Pujades, 185	08005	4.3	300	Specialty coffee/matcha. Breakfast, lunch, some dinners.	active	2026-03-23
1021	The Miners Coffee	Poblenou	Café	budget	none		FALSE			Rambla del Poblenou, 120	08005	4.4	400	Dec 2022. Delicious pastries + excellent coffee.	active	2026-03-23
1022	Sopa Boronat	Poblenou	Vegetarian/Vegan	budget	confirmed	12.50€	TRUE			C/ de Roc Boronat, 114	08018	4.3	400	€12.50 veggie menú. Soup/salad + main + dessert.	active	2026-03-23
1023	Gerbard	Sarrià-Sant Gervasi	Mediterranean	mid-range	confirmed	15€	TRUE			C/ Major de Sarrià, 100	08017	4.3	300	Traditional generous home-style. €15 weekday menú.	active	2026-03-23
1024	L Encant Vegetarià	Sagrada Família	Vegetarian/Vegan	budget	confirmed	13.95€	TRUE			C/ dels Castillejos, 210	08013	4.2	600	Near Sagrada. 3-course veggie menú Mon-Sun. €13.95.	active	2026-03-23
1025	L Hortet	El Raval	Vegetarian/Vegan	budget	confirmed	11-13€	TRUE			C/ del Pintor Fortuny, 30	08001	4.2	500	Pioneer veggie in Raval. Fresh food.	active	2026-03-23
1026	Miu Eixample	Eixample	Mediterranean	budget	confirmed	9-10€	TRUE	http://www.tavernamiu.com/	+34 931932300	C/ de València, 249	08007	4.1	1000	Grup Andilana. €9-10 dishes. Great value.	active	2026-03-23
1027	Pizzeria da Nanni	El Born	Italian	budget	likely		FALSE			C/ dels Assaonadors, 20	08003	4.4	1500	Individual Neapolitan. Margherita from €3.	active	2026-03-23
1028	Quick Greek BCN	El Born	Greek	budget	likely		FALSE			C/ dels Carders, 10	08003	4.3	600	Gyros from €3.50. Falafel, hummus.	active	2026-03-23
1029	The Pans Club	El Born	Café	budget	none		FALSE			C/ dels Flassaders, 25	08003	4.2	400	18 types of quiche €4.90 each. Quick affordable.	active	2026-03-23
1030	Fundació Miró Restaurant	Poble Sec	Mediterranean	mid-range	likely		FALSE			Parc de Montjuïc	08038	4.1	300	Mediterranean. Seasonal. Serene terrace. Museum.	active	2026-03-23
1031	La Font del Gat	Poble Sec	Mediterranean	mid-range	confirmed	14-17€	TRUE			Pg. de Santa Madrona, 28	08038	4.3	500	Montjuïc park. Popular gastronomy. Affordable since 2025.	active	2026-03-23
1032	Petit Hípica	Poble Sec	Catalan	mid-range	likely		FALSE			Av. del Miramar, 50	08038	4.2	300	Rustic. Next to equestrian school. Grilled meats. Families.	active	2026-03-23
1033	Morryssom Sant Antoni	Sant Antoni	Spanish	budget	likely		FALSE			C/ de Manso, 30	08015	4.2	300		active	2026-03-23
1034	La Cuina del Paisé	Sants	Catalan	mid-range	confirmed	13-15€	TRUE			C/ de Sants, 190	08028	4.2	300		active	2026-03-23
1035	Casa Rincón de Gràcia	Gràcia	Catalan	mid-range	likely		FALSE			C/ de Torrent de l Olla, 130	08012	4.3	600	Authentic homemade tapas + seafood paella. Warm Med interior.	active	2026-03-23
1036	Jiribilla Barcelona	Eixample	Mexican	mid-range	likely		FALSE			C/ de Sepúlveda, 150	08011	4.4	300	Catalan chef. Spicy Mexican tacos.	active	2026-03-23
1037	Padoca BCN	Poblenou	Café	mid-range	none		FALSE			C/ de Pere IV, 120	08005	4.3	200	Autumn 2025. Breakfast, brunch, lunch.	active	2026-03-23
1038	Magma Bakery Lab	Poblenou	Vegetarian/Vegan	budget	likely		FALSE			C/ de Pallars, 180	08018	4.5	200	Feb 2025. Plant-based bakery. Elaborate pastries.	active	2026-03-23
1039	Mammamia Poblenou	Poblenou	Italian	mid-range	likely		FALSE			C/ de Marià Aguiló, 90	08005	4.2	600		active	2026-03-23
1040	La Picantería Escribà	Poblenou	Fusion	mid-range	none		FALSE			C/ de Pujades, 200	08005	4.4	500	Japanese-Peruvian-Brazilian-Mexican fusion. Creative cocktails.	active	2026-03-23
1041	Mineral Barcelona	Eixample	Mediterranean	premium	none		FALSE			C/ del Ninot, 15	08036	4.5	200	2025. Chef Oliver Peña (ex Teatro). Near Ninot Market.	active	2026-03-23
1042	Gloria Osteria	Eixample	Italian	mid-range	likely		FALSE			C/ de Casp, 70	08010	4.3	300	2025. Big Mamma group (French). Large Italian.	active	2026-03-23
1043	Macambo	Sarrià-Sant Gervasi	Peruvian	premium	none		FALSE			C/ de Ganduxer, 40	08021	4.5	200	Autumn 2025. Chef Roberto Sihuay. Fine Peruvian.	active	2026-03-23
1044	Emii Experience	Sarrià-Sant Gervasi	Italian	mid-range	likely		FALSE			Sarrià-Sant Gervasi, Barcelona	08017	4.3	200	2025. 100% Italian.	active	2026-03-23
1045	Boka House	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely		FALSE			Sarrià-Sant Gervasi, Barcelona	08017	4.3	200	2025. Two-story dining space.	active	2026-03-23
1046	Jazminos	Sarrià-Sant Gervasi	Middle Eastern	mid-range	none		FALSE			Sarrià-Sant Gervasi, Barcelona	08006	4.3	200	2025. Minimalist design. Middle Eastern.	active	2026-03-23
1047	Avenir Restaurant	Sarrià-Sant Gervasi	Catalan	mid-range	confirmed	15-18€	TRUE			Sarrià-Sant Gervasi, Barcelona	08034	4.4	300	Gastronomic tavern. Traditional Catalan. Seasonal.	active	2026-03-23
1048	Feroz Barcelona	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely		FALSE			Sarrià-Sant Gervasi, Barcelona	08034	4.3	400	Upscale local dishes. Cocktails. Vibrant.	active	2026-03-23
1049	Volta Borneta	El Born	Mediterranean	mid-range	likely		FALSE			El Born, Barcelona	08003	4.3	300	2025. Borneta hotel. Plant-filled. Cocktails.	active	2026-03-23
1050	Uchu Barcelona	Eixample	Fusion	mid-range	none		FALSE			Eixample, Barcelona	08010	4.4	200	2025. Nikkei cuisine. Japanese + Peruvian.	active	2026-03-23
1051	ERRE Urrechu	Les Corts	Basque	premium	none		FALSE			Les Corts, Barcelona	08028	4.4	300	2025. Torre Melina. Chef Iñigo Urrechu. Basque-Med grill.	active	2026-03-23
1052	Can Bo Hotel	Eixample	Spanish	mid-range	likely		FALSE			Eixample, Barcelona	08036	4.3	200	2025. Grand Central Hotel. Upscale tapas. Local+seasonal.	active	2026-03-23
1053	Changui BCN	Eixample	Fusion	mid-range	none		FALSE			Eixample, Barcelona	08029	4.3	200	2025. Argentinian specialty coffee + wine + small dishes.	active	2026-03-23
1054	Zhonghua Noodles	Eixample	Chinese	budget	none		FALSE			Eixample, Barcelona	08007	4.3	300	2025. Authentic Cantonese dishes.	active	2026-03-23
1055	Hokkaido Ramen BCN	Sagrada Família	Japanese	budget	none		FALSE			Sagrada Família, Barcelona	08025	4.3	300	2025. Near Sagrada Família.	active	2026-03-23
1056	Arko Restaurant	Eixample	Japanese	mid-range	none		FALSE			Eixample, Barcelona	08029	4.4	200	2025. Eclectic Japanese cuisine.	active	2026-03-23
1057	Annaré Pizzeria	Poble Sec	Italian	budget	likely		FALSE			Poble Sec, Barcelona	08004	4.4	500	Authentic Neapolitan pizzas.	active	2026-03-23
1058	Gurí Barcelona	Sant Antoni	Fusion	mid-range	none		FALSE			Sant Antoni, Barcelona	08015	4.3	200	2025. Uruguayan-Catalan fusion. Latin twists.	active	2026-03-23
1059	Dagma Restaurant	Poblenou	Mediterranean	mid-range	likely		FALSE			Poblenou, Barcelona	08005	4.3	200	2025. Hotel Barcelona Princess. Creative Med.	active	2026-03-23
1060	Pepa Bar a Vins	Eixample	Spanish	mid-range	likely		FALSE			C/ d Aribau, 150	08036	4.4	400	Bookstore-turned-wine-bar. Excellent food + wine by glass.	active	2026-03-23
1061	La Moderna Wine Bar	Eixample	Spanish	budget	likely		FALSE			C/ d Enric Granados, 100	08008	4.2	300	Wine from barrels + vermouth. Classic setting.	active	2026-03-23
1062	Cellarer	Eixample	Spanish	mid-range	likely		FALSE			C/ de Mallorca, 280	08037	4.3	300	Cozy wine bar. Wide selection. Small terrace.	active	2026-03-23
1063	Amovino	Eixample	Spanish	mid-range	likely		FALSE			Eixample, Barcelona	08011	4.3	300	Exclusively Catalan wines. Wine events.	active	2026-03-23
1064	Sin Mala Uva	Eixample	Spanish	mid-range	likely		FALSE			Eixample, Barcelona	08009	4.4	200	2024. Curated wine. Cold dishes. Charming.	active	2026-03-23
1065	Tangana Gràcia	Gràcia	Spanish	mid-range	likely		FALSE			Gràcia, Barcelona	08024	4.3	300	Tasty tapas. Great ingredients. Lively atmosphere.	active	2026-03-23
1066	Bar Canyí	Sant Antoni	Spanish	budget	likely		FALSE			Sant Antoni, Barcelona	08015	4.3	300	High-quality tapas. Vinyl records. Nice terrace.	active	2026-03-23
1067	Mordisco	Eixample	Mediterranean	mid-range	likely		FALSE	https://grupotragaluz.com/en/restaurante/mordisco-2/	+34 934879656	Eixample, Barcelona	08015	4.2	1000	Grupo Tragaluz. Cocktails + med bites.	active	2026-03-23
1068	Tapería Princesa	El Born	Spanish	budget	likely		FALSE			El Born, Barcelona	08003	4.2	500	Traditional tapas on Carrer Princesa	active	2026-03-23
1069	Surf House Barcelona	Barceloneta	Café	mid-range	none		FALSE			Barceloneta, Barcelona	08003	4.3	800	Beach café. Surfing theme. Brunch + smoothies.	active	2026-03-23
1070	El Guindilla	El Raval	Spanish	budget	likely		FALSE			El Raval, Barcelona	08001	4.2	300	Pintxos bar in Raval	active	2026-03-23
1071	La Vermutería del Raval	El Raval	Spanish	budget	likely		FALSE			El Raval, Barcelona	08001	4.2	300	Vermouth + tapas	active	2026-03-23
1072	Can Fisher	Barceloneta	Seafood	mid-range	likely		FALSE			Barceloneta, Barcelona	08003	4.2	1500	Beach restaurant. Fresh seafood. Sea views.	active	2026-03-23
1073	Tramendu	Sants	Catalan	mid-range	confirmed	12-15€	TRUE			Sants, Barcelona	08028	4.3	500	Renovated Catalan cuisine. Breakfast to dinner.	active	2026-03-23
1074	Bar Remei	Sants	Spanish	budget	likely		FALSE			Sants, Barcelona	08014	4.2	400	Small bar. Excellent tortilla + bikini sandwiches.	active	2026-03-23
1075	Casa Axin	Sants	Spanish	budget	confirmed	11-13€	TRUE			Sants, Barcelona	08028	4.2	300	Hidden grill restaurant. Menú del día.	active	2026-03-23
1076	Las Palmeras La Marina	Sants	Spanish	budget	likely		FALSE			Sants, Barcelona	08014	4.2	500	Authentic tapas. Classic croquetas.	active	2026-03-23
1077	Tiberi Bar	Sants	Spanish	budget	likely		FALSE			Sants, Barcelona	08028	4.2	400	Tapas + wine + beer selection.	active	2026-03-23
1078	Buenavista Winery Sants	Sants	Spanish	budget	likely		FALSE			Sants, Barcelona	08014	4.2	300	Traditional bodega. Russian salad.	active	2026-03-23
1079	L'Àvia Les Corts	Les Corts	Catalan	budget	confirmed	11-14€	TRUE			Les Corts, Barcelona	08028	4.2	600	Home-cooked meals. Reliable menú del día.	active	2026-03-23
1080	Punta Anguila	Les Corts	Mediterranean	premium	none		FALSE			Les Corts, Barcelona	08034	4.5	400	Author cuisine. Excellent tasting menu.	active	2026-03-23
1081	Ca Terry	Les Corts	Gastropub	budget	none		FALSE			Les Corts, Barcelona	08028	4.2	400	Good hamburgers.	active	2026-03-23
1082	La Cantonada de la Riera	Les Corts	Spanish	budget	confirmed	11-14€	TRUE	https://lacantonadadelariera.com/		Les Corts, Barcelona	08028	4.3	400	Local bar. Breakfasts, tapas. Menú del día Tue-Fri.	active	2026-03-23
1083	Bar Manila Pedralbes	Les Corts	Spanish	mid-range	likely		FALSE			Les Corts, Barcelona	08028	4.1	300	Pedralbes area. Spanish.	active	2026-03-23
1084	La Botigueta Horta	Horta-Guinardó	Catalan	budget	confirmed	11-14€	TRUE			Horta-Guinardó, Barcelona	08024	4.3	400	Charming local. Authentic Catalan. Quality ingredients.	active	2026-03-23
1085	Versalles 1928	Sant Andreu	Catalan	mid-range	confirmed	13-16€	TRUE			Sant Andreu, Barcelona	08030	4.3	800	Since 1928. Traditional Catalan institution. Meat, tapas, sandwiches.	active	2026-03-23
1086	Txapeldun Egarri	Nou Barris	Basque	mid-range	confirmed	12-15€	TRUE			Nou Barris, Barcelona	08016	4.2	300	Basque tavern. Traditional regional. Weekly changing menú.	active	2026-03-23
1087	Bardeni-Caldeni	Clot	Spanish	mid-range	likely		FALSE			Clot, Barcelona	08027	4.5	1000	Michelin Guide. Meats and grills specialist.	active	2026-03-23
1088	Prodigi Restaurant	Clot	Mediterranean	mid-range	likely		FALSE			Clot, Barcelona	08027	4.4	500	Michelin Guide. Modern cuisine.	active	2026-03-23
1089	Diegos Bar Restaurant	Clot	Spanish	budget	confirmed	11-13€	TRUE			Clot, Barcelona	08026	4.3	400	Camp de l Arpa. Friendly service. Great food.	active	2026-03-23
1090	Restaurant Sant Martí	Sant Martí	Mediterranean	mid-range	likely		FALSE	https://santmarti-restaurant.es/		Sant Martí, Barcelona	08005	4.3	800	Est. 1969. Family business. Avant-garde + Med.	active	2026-03-23
1091	Aürt Barcelona	Sant Martí	Mediterranean	premium	none		FALSE			Sant Martí, Barcelona	08005	4.6	500	1 Michelin star. Chef Artur Martínez. Posh street food. Diagonal Mar Hotel.	active	2026-03-23
1092	Enoteca Paco Pérez	Sant Martí	Seafood	premium	none		FALSE			Sant Martí, Barcelona	08020	4.6	800	2 Michelin stars. Hotel Arts. Seafood haute cuisine.	active	2026-03-23
